var1,var2,label1,label2,similarity,waves1,waves2,var_pair
q012,q011,how much trust do you have in the military,how much trust do you have in civil service,0.5908818267112901,Wave1,Wave1,"('q011', 'q012')"
q015,q017,how much trust do you have in newspapers,how much trust do you have in the election commission,0.5881485086859267,Wave1,Wave1,"('q015', 'q017')"
q011,q007,how much trust do you have in civil service,how much trust do you have in the courts,0.5867344533369346,Wave1,Wave1,"('q007', 'q011')"
q25,q009,how much trust do you have in your neighbors,how much trust do you have in political parties,0.5867152224392675,"Wave2, Wave3, Wave4, Wave5, Wave6",Wave1,"('q009', 'q25')"
q057a,q059,how often do you follow news about politics in the daily newspaper television and radio,how often do you follow news about politics on television,0.5850716984202802,Wave1,Wave1,"('q057a', 'q059')"
q127a_2,q119_2,a_2 did you personally witness it or were you told about it by a family member or friend who persona,_2 told about it by family member,0.5829155241184152,Wave5,"Wave2, Wave3","('q119_2', 'q127a_2')"
q087,q086,did you do this alone or with others _demonstration strike sit in,did you do this alone or with others _contacted media,0.5806719397384803,Wave1,Wave1,"('q086', 'q087')"
q93,q104,on the whole how satisfied or dissatisfied are you with the way democracy works in,how satisfied or dissatisfied are you with the current government,0.5799282713883713,"Wave2, Wave3, Wave4, Wave5, Wave6","Wave1, Wave2, Wave3, Wave4, Wave5, Wave6","('q104', 'q93')"
q096,q094,gift or dinner_contacted other people,gift or dinner_contacted media,0.5793156121022458,Wave1,Wave1,"('q094', 'q096')"
q50,q057a,how often do you follow news about politics and government,how often do you follow news about politics in the daily newspaper television and radio,0.5791449677403487,"Wave2, Wave3, Wave4, Wave5, Wave6",Wave1,"('q057a', 'q50')"
q139b,q139d,b did you or a member of your family suffer from loss of job,d did you or a member of your family suffer from disruption of my kids education,0.5786616813173424,Wave6,Wave6,"('q139b', 'q139d')"
q014,q24,how much trust do you have in local government,how much trust do you have in your relatives,0.5786327769392281,Wave1,"Wave2, Wave3, Wave4, Wave5, Wave6","('q014', 'q24')"
q24,q008,how much trust do you have in your relatives,how much trust do you have in the national government,0.5778593073314369,"Wave2, Wave3, Wave4, Wave5, Wave6",Wave1,"('q008', 'q24')"
q160a,q109,a it is the responsibility of the government to narrow the gap between the rich and the poor,the gap between the rich and the poor have narrowed is better than before,0.5768060248895183,"Wave5, Wave6","Wave1, Wave2, Wave3, Wave4, Wave5, Wave6","('q109', 'q160a')"
q009,q011,how much trust do you have in political parties,how much trust do you have in civil service,0.5763268790289805,Wave1,Wave1,"('q009', 'q011')"
q043,q032,asked to vote for a particular candidate _others,asked to vote for a particular candidate _family member relative,0.575355381423178,Wave1,Wave1,"('q032', 'q043')"
q014,q25,how much trust do you have in local government,how much trust do you have in your neighbors,0.5733606631076607,Wave1,"Wave2, Wave3, Wave4, Wave5, Wave6","('q014', 'q25')"
q174,q179,which country has the most influence in asia,in ten years which country will have the most influence in asia,0.5728814895014855,"Wave5, Wave6","Wave5, Wave6","('q174', 'q179')"
q008,q25,how much trust do you have in the national government,how much trust do you have in your neighbors,0.572594240836246,Wave1,"Wave2, Wave3, Wave4, Wave5, Wave6","('q008', 'q25')"
q060,q057a,how often do you follow news about politics on the radio,how often do you follow news about politics in the daily newspaper television and radio,0.5723595579956879,Wave1,Wave1,"('q057a', 'q060')"
q009,q017,how much trust do you have in political parties,how much trust do you have in the election commission,0.571567248985856,Wave1,Wave1,"('q009', 'q017')"
q035,q034,asked to vote for a particular candidate _community leaders,asked to vote for a particular candidate _neighbor friend,0.5678761901921201,Wave1,Wave1,"('q034', 'q035')"
q115,q9,how widespread corruption in the national government,trust in the national government,0.566801121929831,"Wave1, Wave2, Wave3, Wave4, Wave5, Wave6","Wave2, Wave3, Wave4, Wave5, Wave6","('q115', 'q9')"
q157a,q175,a does china do more good or harm to the region,does the united states do more good or harm to asia,0.5636368711013133,"Wave3, Wave5, Wave6","Wave5, Wave6","('q157a', 'q175')"
q157b,q175,b does china do more good or harm to the region,does the united states do more good or harm to asia,0.5636368711013133,Wave3,"Wave5, Wave6","('q157b', 'q175')"
q014,q011,how much trust do you have in local government,how much trust do you have in civil service,0.5632087746982394,Wave1,Wave1,"('q011', 'q014')"
q052,q040,influential_government official whom you don t know,asked to vote for a particular candidate _government official whom you don t know,0.5630145235716567,Wave1,Wave1,"('q040', 'q052')"
q008,q011,how much trust do you have in the national government,how much trust do you have in civil service,0.56245592265212,Wave1,Wave1,"('q008', 'q011')"
q010,q11,how much trust do you have in parliament,trust in parliament,0.5599926678548206,Wave1,"Wave2, Wave3, Wave4, Wave5, Wave6","('q010', 'q11')"
q99a,q106b,a what are the second most important problems facing this country 2nd,b what are the most important problems facing this country that government should address 3rd respon,0.5599376291538501,Wave4,Wave5,"('q106b', 'q99a')"
q99b,q106a,b what are the third most important problems facing this country 3rd,a what are the most important problems facing this country that government should address 2nd respon,0.5585615504529636,Wave4,Wave5,"('q106a', 'q99b')"
q014,q017,how much trust do you have in local government,how much trust do you have in the election commission,0.5585574813052926,Wave1,Wave1,"('q014', 'q017')"
q139c,q139a,c did you or a member of your family suffer from loss of household income,a did you or a member of your family suffer from serious illness or death,0.5575799703635154,Wave6,Wave6,"('q139a', 'q139c')"
q087,q088,did you do this alone or with others _demonstration strike sit in,did you do this alone or with others _contacted other people,0.5567992588281012,Wave1,Wave1,"('q087', 'q088')"
q33a,q39a,a based on the answer to q33 please construct a new variable indicating if the respondent voted for ,if the respondent voted for the winning camp or loosing camp,0.5561046868496042,Wave3,Wave2,"('q33a', 'q39a')"
q080,q85,contacted other people,contacted other influential people,0.5555173354749485,Wave1,"Wave2, Wave3, Wave4, Wave5, Wave6","('q080', 'q85')"
q17,q016,trust in television,how much trust do you have in television,0.5547116663340163,"Wave2, Wave3, Wave4, Wave5, Wave6",Wave1,"('q016', 'q17')"
q085,q086,did you do this alone or with others _ contacted non government civil society organizations,did you do this alone or with others _contacted media,0.5531181859717974,Wave1,Wave1,"('q085', 'q086')"
q011,q24,how much trust do you have in civil service,how much trust do you have in your relatives,0.5517097806224972,Wave1,"Wave2, Wave3, Wave4, Wave5, Wave6","('q011', 'q24')"
q084,q092,did you do this alone or with others _contacted political parties or other political organizations,gift or dinner_contacted political parties or other political organizations,0.5515609994682777,Wave1,Wave1,"('q084', 'q092')"
q075,q69a,contacted elected legislative representatives at any level,a in the past three years have you ever contacted elected officials or legislative representatives a,0.549373915938018,Wave1,Wave4,"('q075', 'q69a')"
q71a,q84,a contacted traditional leaders community leaders 4 categories,contacted traditional leaders community leaders in mass media tw hk acquaintances in the government,0.5490783482911504,Wave4,"Wave2, Wave3, Wave4, Wave5, Wave6","('q71a', 'q84')"
q24,q017,how much trust do you have in your relatives,how much trust do you have in the election commission,0.5471534523607287,"Wave2, Wave3, Wave4, Wave5, Wave6",Wave1,"('q017', 'q24')"
q011,q25,how much trust do you have in civil service,how much trust do you have in your neighbors,0.5466829710787711,Wave1,"Wave2, Wave3, Wave4, Wave5, Wave6","('q011', 'q25')"
q018,q016,how much trust do you have in non governmental organizations,how much trust do you have in television,0.5456399209245041,Wave1,Wave1,"('q016', 'q018')"
q087,q081,did you do this alone or with others _demonstration strike sit in,did you do this alone or with others _contacted government official,0.5455479779707156,Wave1,Wave1,"('q081', 'q087')"
q084,q082,did you do this alone or with others _contacted political parties or other political organizations,did you do this alone or with others _contacted officials at higher level,0.5448612551948185,Wave1,Wave1,"('q082', 'q084')"
q018,q010,how much trust do you have in non governmental organizations,how much trust do you have in parliament,0.5431938487083069,Wave1,Wave1,"('q010', 'q018')"
q6,q3,what do you think the economic situation of your family will be a few years from now,what do you think will be the state of our country s economic condition a few years from now,0.542442661862787,"Wave2, Wave3, Wave4, Wave5, Wave6","Wave2, Wave3, Wave4, Wave5, Wave6","('q3', 'q6')"
q25,q017,how much trust do you have in your neighbors,how much trust do you have in the election commission,0.542168157024644,"Wave2, Wave3, Wave4, Wave5, Wave6",Wave1,"('q017', 'q25')"
q139d,q139c,d did you or a member of your family suffer from disruption of my kids education,c did you or a member of your family suffer from loss of household income,0.5416687056091225,Wave6,Wave6,"('q139c', 'q139d')"
q006,q003,what do you think the economic situation of your family will be five years from now,what do you think will be the state of our country s economic condition five years from now,0.5411730208701724,Wave1,Wave1,"('q003', 'q006')"
q051,q039,influential_government official whom you know personally,asked to vote for a particular candidate _government official whom you know personally,0.5410619589495177,Wave1,Wave1,"('q039', 'q051')"
q074,q70a,contacted officials to express your opinions at higher level,a contacted officials at higher level 4 categories,0.5396732238159332,Wave1,Wave4,"('q074', 'q70a')"
q085,q081,did you do this alone or with others _ contacted non government civil society organizations,did you do this alone or with others _contacted government official,0.5389893397682662,Wave1,Wave1,"('q081', 'q085')"
q036,q043,asked to vote for a particular candidate _superior at work school,asked to vote for a particular candidate _others,0.5382555579673408,Wave1,Wave1,"('q036', 'q043')"
q114,q115,how widespread corruption in your local municipal government,how widespread corruption in the national government,0.536165865162455,"Wave1, Wave2, Wave3, Wave4, Wave5, Wave6","Wave1, Wave2, Wave3, Wave4, Wave5, Wave6","('q114', 'q115')"
q011,q017,how much trust do you have in civil service,how much trust do you have in the election commission,0.5325685611970833,Wave1,Wave1,"('q011', 'q017')"
q024,q23,most people can be trusted,general speaking would you say most people can be trusted or that you must be very careful,0.5321741069978829,Wave1,"Wave2, Wave3, Wave4, Wave5, Wave6","('q024', 'q23')"
q088,q085,did you do this alone or with others _contacted other people,did you do this alone or with others _ contacted non government civil society organizations,0.5303782995474949,Wave1,Wave1,"('q085', 'q088')"
q82,q084,contacted officials of political parties or other political organizations,did you do this alone or with others _contacted political parties or other political organizations,0.5261016767977447,"Wave2, Wave3, Wave4, Wave5, Wave6",Wave1,"('q084', 'q82')"
q018,q013,how much trust do you have in non governmental organizations,how much trust do you have in the police,0.5253741578532967,Wave1,Wave1,"('q013', 'q018')"
q082,q80,did you do this alone or with others _contacted officials at higher level,contacted officials at higher level,0.5249338972602814,Wave1,"Wave2, Wave3, Wave4, Wave5, Wave6","('q082', 'q80')"
q015,q018,how much trust do you have in newspapers,how much trust do you have in non governmental organizations,0.5245178310699286,Wave1,Wave1,"('q015', 'q018')"
q016,q26,how much trust do you have in television,how much trust do you have in other people you interact with,0.5233962956901302,Wave1,"Wave2, Wave3, Wave4, Wave5, Wave6","('q016', 'q26')"
q118,q117,which comes closer to your own view,which comes closest to your own opinion,0.523047166875999,"Wave1, Wave2, Wave3, Wave4, Wave5, Wave6","Wave1, Wave2, Wave3, Wave4, Wave5, Wave6","('q117', 'q118')"
q117,q120,which comes closest to your own opinion,which comes closer to your own view,0.523047166875999,"Wave1, Wave2, Wave3, Wave4, Wave5, Wave6","Wave1, Wave2, Wave3, Wave4, Wave5, Wave6","('q117', 'q120')"
q91,q96,here is a scale 1 means completely undemocratic and 10 means completely democratic where would you p,where would you place our country under the present government,0.5229566239397934,"Wave3, Wave4, Wave5, Wave6","Wave2, Wave3, Wave4, Wave5, Wave6","('q91', 'q96')"
q91,q100,here is a scale 1 means completely undemocratic and 10 means completely democratic where would you p,where would you place our country under the present government,0.5229566239397934,"Wave3, Wave4, Wave5, Wave6","Wave1, Wave2, Wave3, Wave4, Wave5, Wave6","('q100', 'q91')"
q018,q012,how much trust do you have in non governmental organizations,how much trust do you have in the military,0.5226035435454532,Wave1,Wave1,"('q012', 'q018')"
q054,q052,influential_candidate party activist whom you don t know,influential_government official whom you don t know,0.5215962701873277,Wave1,Wave1,"('q052', 'q054')"
q010,q26,how much trust do you have in parliament,how much trust do you have in other people you interact with,0.5210499403597157,Wave1,"Wave2, Wave3, Wave4, Wave5, Wave6","('q010', 'q26')"
q043,q039,asked to vote for a particular candidate _others,asked to vote for a particular candidate _government official whom you know personally,0.5192471765725699,Wave1,Wave1,"('q039', 'q043')"
q139d,q139a,d did you or a member of your family suffer from disruption of my kids education,a did you or a member of your family suffer from serious illness or death,0.5191071321462011,Wave6,Wave6,"('q139a', 'q139d')"
q007,q018,how much trust do you have in the courts,how much trust do you have in non governmental organizations,0.5189354124169201,Wave1,Wave1,"('q007', 'q018')"
q032,q034,asked to vote for a particular candidate _family member relative,asked to vote for a particular candidate _neighbor friend,0.5188035380959923,Wave1,Wave1,"('q032', 'q034')"
q032,q035,asked to vote for a particular candidate _family member relative,asked to vote for a particular candidate _community leaders,0.5173169302271068,Wave1,Wave1,"('q032', 'q035')"
q52d,q52c,d how often do you use social media to organize to influence politics,c how often do you use social media to share news or information,0.5171248156420858,Wave6,Wave6,"('q52c', 'q52d')"
q119_3,q119c,_3 told about it by friend,c did you personally witness it or were you told about it by a family member or friend who personall,0.5171233560974459,"Wave2, Wave3",Wave6,"('q119_3', 'q119c')"
q51d,q51c,d you use social media primarily for work,c you use social media primarily to share news or information,0.5165130327881465,Wave5,Wave5,"('q51c', 'q51d')"
q009,q018,how much trust do you have in political parties,how much trust do you have in non governmental organizations,0.5097304665763585,Wave1,Wave1,"('q009', 'q018')"
q040,q043,asked to vote for a particular candidate _government official whom you don t know,asked to vote for a particular candidate _others,0.5093422510842989,Wave1,Wave1,"('q040', 'q043')"
q119_3,q127a_3,_3 told about it by friend,a_3 did you personally witness it or were you told about it by a family member or friend who persona,0.5062213828028277,"Wave2, Wave3",Wave5,"('q119_3', 'q127a_3')"
q085,q83,did you do this alone or with others _ contacted non government civil society organizations,contacted representative of non government civil society organizations,0.5047043658618012,Wave1,"Wave2, Wave3, Wave4, Wave5, Wave6","('q085', 'q83')"
q013,q26,how much trust do you have in the police,how much trust do you have in other people you interact with,0.503956689249986,Wave1,"Wave2, Wave3, Wave4, Wave5, Wave6","('q013', 'q26')"
q26,q015,how much trust do you have in other people you interact with,how much trust do you have in newspapers,0.5031352715913299,"Wave2, Wave3, Wave4, Wave5, Wave6",Wave1,"('q015', 'q26')"
q81,q083,contacted elected officials or legislative representatives at any level,did you do this alone or with others _contacted elected legislative representatives at any level,0.5017976173894895,"Wave2, Wave3, Wave4, Wave5, Wave6",Wave1,"('q083', 'q81')"
q119c,q119_2,c did you personally witness it or were you told about it by a family member or friend who personall,_2 told about it by family member,0.501743587098579,Wave6,"Wave2, Wave3","('q119_2', 'q119c')"
q95,q100,where would you place our country during the period of,where would you place our country under the present government,0.5016625849755558,"Wave2, Wave3, Wave4, Wave5, Wave6","Wave1, Wave2, Wave3, Wave4, Wave5, Wave6","('q100', 'q95')"
q96,q95,where would you place our country under the present government,where would you place our country during the period of,0.5016625849755558,"Wave2, Wave3, Wave4, Wave5, Wave6","Wave2, Wave3, Wave4, Wave5, Wave6","('q95', 'q96')"
q012,q26,how much trust do you have in the military,how much trust do you have in other people you interact with,0.5012990221514089,Wave1,"Wave2, Wave3, Wave4, Wave5, Wave6","('q012', 'q26')"
q160b,q160d,b it is the responsibility of the government to make sure that everyone has affordable housing,d it is the responsibility of the government to make sure that basic necessitities such as food and ,0.5008539638693018,"Wave5, Wave6","Wave5, Wave6","('q160b', 'q160d')"
