var1,var2,label1_short,label2_short,similarity,waves1,waves2,concept_id
q179other,q19_other,other specify responses,other specify responses,1,Wave6,Wave6,q179other_q19_other
q19_other,q179other,other specify responses,other specify responses,1,Wave6,Wave6,q179other_q19_other
q179other,q20_other,other specify responses,other specify responses,1,Wave6,Wave6,q179other_q20_other
q20_other,q179other,other specify responses,other specify responses,1,Wave6,Wave6,q179other_q20_other
q179other,q21_other,other specify responses,other specify responses,1,Wave6,Wave6,q179other_q21_other
q21_other,q179other,other specify responses,other specify responses,1,Wave6,Wave6,q179other_q21_other
q179other,q34other,other specify responses,other specify responses,1,Wave6,Wave6,q179other_q34other
q34other,q179other,other specify responses,other specify responses,1,Wave6,Wave6,q179other_q34other
q179other,q53other,other specify responses,other specify responses,1,Wave6,Wave6,q179other_q53other
q53other,q179other,other specify responses,other specify responses,1,Wave6,Wave6,q179other_q53other
q179other,q54other,other specify responses,other specify responses,1,Wave6,Wave6,q179other_q54other
q54other,q179other,other specify responses,other specify responses,1,Wave6,Wave6,q179other_q54other
q179other,q97aother,other specify responses,a other specify responses,0.8718840579710144,Wave6,Wave6,q179other_q97aother
q97aother,q179other,a other specify responses,other specify responses,0.8718840579710144,Wave6,Wave6,q179other_q97aother
q179other,q97bother,other specify responses,b other specify responses,0.8718840579710144,Wave6,Wave6,q179other_q97bother
q97bother,q179other,b other specify responses,other specify responses,0.8718840579710144,Wave6,Wave6,q179other_q97bother
q179other,q97other,other specify responses,other specify responses,1,Wave6,Wave6,q179other_q97other
q97other,q179other,other specify responses,other specify responses,1,Wave6,Wave6,q179other_q97other
q180other,q185Other,other sepcify responses,other specify responses,0.9855072463768115,Wave6,Wave6,q180other_q185Other
q185Other,q180other,other specify responses,other sepcify responses,0.9855072463768115,Wave6,Wave6,q180other_q185Other
q180other,q19_other,other sepcify responses,other specify responses,0.9855072463768115,Wave6,Wave6,q180other_q19_other
q19_other,q180other,other specify responses,other sepcify responses,0.9855072463768115,Wave6,Wave6,q180other_q19_other
q180other,q20_other,other sepcify responses,other specify responses,0.9855072463768115,Wave6,Wave6,q180other_q20_other
q20_other,q180other,other specify responses,other sepcify responses,0.9855072463768115,Wave6,Wave6,q180other_q20_other
q180other,q21_other,other sepcify responses,other specify responses,0.9855072463768115,Wave6,Wave6,q180other_q21_other
q21_other,q180other,other specify responses,other sepcify responses,0.9855072463768115,Wave6,Wave6,q180other_q21_other
q180other,q34other,other sepcify responses,other specify responses,0.9855072463768115,Wave6,Wave6,q180other_q34other
q34other,q180other,other specify responses,other sepcify responses,0.9855072463768115,Wave6,Wave6,q180other_q34other
q180other,q53other,other sepcify responses,other specify responses,0.9855072463768115,Wave6,Wave6,q180other_q53other
q53other,q180other,other specify responses,other sepcify responses,0.9855072463768115,Wave6,Wave6,q180other_q53other
q180other,q54other,other sepcify responses,other specify responses,0.9855072463768115,Wave6,Wave6,q180other_q54other
q54other,q180other,other specify responses,other sepcify responses,0.9855072463768115,Wave6,Wave6,q180other_q54other
q180other,q97aother,other sepcify responses,a other specify responses,0.8791304347826087,Wave6,Wave6,q180other_q97aother
q97aother,q180other,a other specify responses,other sepcify responses,0.8791304347826087,Wave6,Wave6,q180other_q97aother
q180other,q97bother,other sepcify responses,b other specify responses,0.8791304347826087,Wave6,Wave6,q180other_q97bother
q97bother,q180other,b other specify responses,other sepcify responses,0.8791304347826087,Wave6,Wave6,q180other_q97bother
q180other,q97other,other sepcify responses,other specify responses,0.9855072463768115,Wave6,Wave6,q180other_q97other
q97other,q180other,other specify responses,other sepcify responses,0.9855072463768115,Wave6,Wave6,q180other_q97other
q182,q184,general speaking the influence china has on our country is,general speaking the influence the united states has on our country is,0.8680206262783394,"Wave5, Wave6","Wave5, Wave6",q182_q184
q184,q182,general speaking the influence the united states has on our country is,general speaking the influence china has on our country is,0.8680206262783394,"Wave5, Wave6","Wave5, Wave6",q182_q184
q185Other,q19_other,other specify responses,other specify responses,1,Wave6,Wave6,q185Other_q19_other
q19_other,q185Other,other specify responses,other specify responses,1,Wave6,Wave6,q185Other_q19_other
q185Other,q20_other,other specify responses,other specify responses,1,Wave6,Wave6,q185Other_q20_other
q20_other,q185Other,other specify responses,other specify responses,1,Wave6,Wave6,q185Other_q20_other
q185Other,q21_other,other specify responses,other specify responses,1,Wave6,Wave6,q185Other_q21_other
q21_other,q185Other,other specify responses,other specify responses,1,Wave6,Wave6,q185Other_q21_other
q185Other,q34other,other specify responses,other specify responses,1,Wave6,Wave6,q185Other_q34other
q34other,q185Other,other specify responses,other specify responses,1,Wave6,Wave6,q185Other_q34other
q185Other,q53other,other specify responses,other specify responses,1,Wave6,Wave6,q185Other_q53other
q53other,q185Other,other specify responses,other specify responses,1,Wave6,Wave6,q185Other_q53other
q185Other,q54other,other specify responses,other specify responses,1,Wave6,Wave6,q185Other_q54other
q54other,q185Other,other specify responses,other specify responses,1,Wave6,Wave6,q185Other_q54other
q185Other,q97aother,other specify responses,a other specify responses,0.8718840579710144,Wave6,Wave6,q185Other_q97aother
q97aother,q185Other,a other specify responses,other specify responses,0.8718840579710144,Wave6,Wave6,q185Other_q97aother
q185Other,q97bother,other specify responses,b other specify responses,0.8718840579710144,Wave6,Wave6,q185Other_q97bother
q97bother,q185Other,b other specify responses,other specify responses,0.8718840579710144,Wave6,Wave6,q185Other_q97bother
q185Other,q97other,other specify responses,other specify responses,1,Wave6,Wave6,q185Other_q97other
q97other,q185Other,other specify responses,other specify responses,1,Wave6,Wave6,q185Other_q97other
q180other,q18_other,other sepcify responses,other specify responses,0.9855072463768115,Wave6,Wave6,q18_other_q180other
q18_other,q180other,other specify responses,other sepcify responses,0.9855072463768115,Wave6,Wave6,q18_other_q180other
q185Other,q18_other,other specify responses,other specify responses,1,Wave6,Wave6,q18_other_q185Other
q18_other,q185Other,other specify responses,other specify responses,1,Wave6,Wave6,q18_other_q185Other
q18_other,q19_other,other specify responses,other specify responses,1,Wave6,Wave6,q18_other_q19_other
q19_other,q18_other,other specify responses,other specify responses,1,Wave6,Wave6,q18_other_q19_other
q18_other,q20_other,other specify responses,other specify responses,1,Wave6,Wave6,q18_other_q20_other
q20_other,q18_other,other specify responses,other specify responses,1,Wave6,Wave6,q18_other_q20_other
q18_other,q21_other,other specify responses,other specify responses,1,Wave6,Wave6,q18_other_q21_other
q21_other,q18_other,other specify responses,other specify responses,1,Wave6,Wave6,q18_other_q21_other
q18_other,q34other,other specify responses,other specify responses,1,Wave6,Wave6,q18_other_q34other
q34other,q18_other,other specify responses,other specify responses,1,Wave6,Wave6,q18_other_q34other
q18_other,q53other,other specify responses,other specify responses,1,Wave6,Wave6,q18_other_q53other
q53other,q18_other,other specify responses,other specify responses,1,Wave6,Wave6,q18_other_q53other
q18_other,q54other,other specify responses,other specify responses,1,Wave6,Wave6,q18_other_q54other
q54other,q18_other,other specify responses,other specify responses,1,Wave6,Wave6,q18_other_q54other
q18_other,q97aother,other specify responses,a other specify responses,0.8718840579710144,Wave6,Wave6,q18_other_q97aother
q97aother,q18_other,a other specify responses,other specify responses,0.8718840579710144,Wave6,Wave6,q18_other_q97aother
q18_other,q97bother,other specify responses,b other specify responses,0.8718840579710144,Wave6,Wave6,q18_other_q97bother
q97bother,q18_other,b other specify responses,other specify responses,0.8718840579710144,Wave6,Wave6,q18_other_q97bother
q18_other,q97other,other specify responses,other specify responses,1,Wave6,Wave6,q18_other_q97other
q97other,q18_other,other specify responses,other specify responses,1,Wave6,Wave6,q18_other_q97other
q19_other,q20_other,other specify responses,other specify responses,1,Wave6,Wave6,q19_other_q20_other
q20_other,q19_other,other specify responses,other specify responses,1,Wave6,Wave6,q19_other_q20_other
q19_other,q21_other,other specify responses,other specify responses,1,Wave6,Wave6,q19_other_q21_other
q21_other,q19_other,other specify responses,other specify responses,1,Wave6,Wave6,q19_other_q21_other
q19_other,q34other,other specify responses,other specify responses,1,Wave6,Wave6,q19_other_q34other
q34other,q19_other,other specify responses,other specify responses,1,Wave6,Wave6,q19_other_q34other
q19_other,q53other,other specify responses,other specify responses,1,Wave6,Wave6,q19_other_q53other
q53other,q19_other,other specify responses,other specify responses,1,Wave6,Wave6,q19_other_q53other
q19_other,q54other,other specify responses,other specify responses,1,Wave6,Wave6,q19_other_q54other
q54other,q19_other,other specify responses,other specify responses,1,Wave6,Wave6,q19_other_q54other
q19_other,q97aother,other specify responses,a other specify responses,0.8718840579710144,Wave6,Wave6,q19_other_q97aother
q97aother,q19_other,a other specify responses,other specify responses,0.8718840579710144,Wave6,Wave6,q19_other_q97aother
q19_other,q97bother,other specify responses,b other specify responses,0.8718840579710144,Wave6,Wave6,q19_other_q97bother
q97bother,q19_other,b other specify responses,other specify responses,0.8718840579710144,Wave6,Wave6,q19_other_q97bother
q19_other,q97other,other specify responses,other specify responses,1,Wave6,Wave6,q19_other_q97other
q97other,q19_other,other specify responses,other specify responses,1,Wave6,Wave6,q19_other_q97other
q20_1,q20_3,first organization,third organization,0.8946759259259258,Wave2,Wave2,q20_1_q20_3
q20_3,q20_1,third organization,first organization,0.8946759259259258,Wave2,Wave2,q20_1_q20_3
q20_1,q22,first organization,third organization,0.8946759259259258,Wave2,"Wave3, Wave4, Wave5, Wave6",q20_1_q22
q22,q20_1,third organization,first organization,0.8946759259259258,"Wave3, Wave4, Wave5, Wave6",Wave2,q20_1_q22
q20_2,q21,second organization,second organization,1,Wave2,"Wave3, Wave4, Wave5, Wave6",q20_2_q21
q21,q20_2,second organization,second organization,1,"Wave3, Wave4, Wave5, Wave6",Wave2,q20_2_q21
q20_3,q22,third organization,third organization,1,Wave2,"Wave3, Wave4, Wave5, Wave6",q20_3_q22
q22,q20_3,third organization,third organization,1,"Wave3, Wave4, Wave5, Wave6",Wave2,q20_3_q22
q20_other,q21_other,other specify responses,other specify responses,1,Wave6,Wave6,q20_other_q21_other
q21_other,q20_other,other specify responses,other specify responses,1,Wave6,Wave6,q20_other_q21_other
q20_other,q34other,other specify responses,other specify responses,1,Wave6,Wave6,q20_other_q34other
q34other,q20_other,other specify responses,other specify responses,1,Wave6,Wave6,q20_other_q34other
q20_other,q53other,other specify responses,other specify responses,1,Wave6,Wave6,q20_other_q53other
q53other,q20_other,other specify responses,other specify responses,1,Wave6,Wave6,q20_other_q53other
q20_other,q54other,other specify responses,other specify responses,1,Wave6,Wave6,q20_other_q54other
q54other,q20_other,other specify responses,other specify responses,1,Wave6,Wave6,q20_other_q54other
q20_other,q97aother,other specify responses,a other specify responses,0.8718840579710144,Wave6,Wave6,q20_other_q97aother
q97aother,q20_other,a other specify responses,other specify responses,0.8718840579710144,Wave6,Wave6,q20_other_q97aother
q20_other,q97bother,other specify responses,b other specify responses,0.8718840579710144,Wave6,Wave6,q20_other_q97bother
q97bother,q20_other,b other specify responses,other specify responses,0.8718840579710144,Wave6,Wave6,q20_other_q97bother
q20_other,q97other,other specify responses,other specify responses,1,Wave6,Wave6,q20_other_q97other
q97other,q20_other,other specify responses,other specify responses,1,Wave6,Wave6,q20_other_q97other
q21_other,q34other,other specify responses,other specify responses,1,Wave6,Wave6,q21_other_q34other
q34other,q21_other,other specify responses,other specify responses,1,Wave6,Wave6,q21_other_q34other
q21_other,q53other,other specify responses,other specify responses,1,Wave6,Wave6,q21_other_q53other
q53other,q21_other,other specify responses,other specify responses,1,Wave6,Wave6,q21_other_q53other
q21_other,q54other,other specify responses,other specify responses,1,Wave6,Wave6,q21_other_q54other
q54other,q21_other,other specify responses,other specify responses,1,Wave6,Wave6,q21_other_q54other
q21_other,q97aother,other specify responses,a other specify responses,0.8718840579710144,Wave6,Wave6,q21_other_q97aother
q97aother,q21_other,a other specify responses,other specify responses,0.8718840579710144,Wave6,Wave6,q21_other_q97aother
q21_other,q97bother,other specify responses,b other specify responses,0.8718840579710144,Wave6,Wave6,q21_other_q97bother
q97bother,q21_other,b other specify responses,other specify responses,0.8718840579710144,Wave6,Wave6,q21_other_q97bother
q21_other,q97other,other specify responses,other specify responses,1,Wave6,Wave6,q21_other_q97other
q97other,q21_other,other specify responses,other specify responses,1,Wave6,Wave6,q21_other_q97other
q24,q25,how much trust do you have in your relatives,how much trust do you have in your neighbors,0.9114219114219113,"Wave2, Wave3, Wave4, Wave5, Wave6","Wave2, Wave3, Wave4, Wave5, Wave6",q24_q25
q25,q24,how much trust do you have in your neighbors,how much trust do you have in your relatives,0.9114219114219113,"Wave2, Wave3, Wave4, Wave5, Wave6","Wave2, Wave3, Wave4, Wave5, Wave6",q24_q25
q34other,q53other,other specify responses,other specify responses,1,Wave6,Wave6,q34other_q53other
q53other,q34other,other specify responses,other specify responses,1,Wave6,Wave6,q34other_q53other
q34other,q54other,other specify responses,other specify responses,1,Wave6,Wave6,q34other_q54other
q54other,q34other,other specify responses,other specify responses,1,Wave6,Wave6,q34other_q54other
q34other,q97aother,other specify responses,a other specify responses,0.8718840579710144,Wave6,Wave6,q34other_q97aother
q97aother,q34other,a other specify responses,other specify responses,0.8718840579710144,Wave6,Wave6,q34other_q97aother
q34other,q97bother,other specify responses,b other specify responses,0.8718840579710144,Wave6,Wave6,q34other_q97bother
q97bother,q34other,b other specify responses,other specify responses,0.8718840579710144,Wave6,Wave6,q34other_q97bother
q34other,q97other,other specify responses,other specify responses,1,Wave6,Wave6,q34other_q97other
q97other,q34other,other specify responses,other specify responses,1,Wave6,Wave6,q34other_q97other
q51_4,q51_7,question 51 04 internet,question 51 07 other,0.8630434782608695,Wave2,Wave2,q51_4_q51_7
q51_7,q51_4,question 51 07 other,question 51 04 internet,0.8630434782608695,Wave2,Wave2,q51_4_q51_7
q53other,q54other,other specify responses,other specify responses,1,Wave6,Wave6,q53other_q54other
q54other,q53other,other specify responses,other specify responses,1,Wave6,Wave6,q53other_q54other
q53other,q97aother,other specify responses,a other specify responses,0.8718840579710144,Wave6,Wave6,q53other_q97aother
q97aother,q53other,a other specify responses,other specify responses,0.8718840579710144,Wave6,Wave6,q53other_q97aother
q53other,q97bother,other specify responses,b other specify responses,0.8718840579710144,Wave6,Wave6,q53other_q97bother
q97bother,q53other,b other specify responses,other specify responses,0.8718840579710144,Wave6,Wave6,q53other_q97bother
q53other,q97other,other specify responses,other specify responses,1,Wave6,Wave6,q53other_q97other
q97other,q53other,other specify responses,other specify responses,1,Wave6,Wave6,q53other_q97other
q54other,q97aother,other specify responses,a other specify responses,0.8718840579710144,Wave6,Wave6,q54other_q97aother
q97aother,q54other,a other specify responses,other specify responses,0.8718840579710144,Wave6,Wave6,q54other_q97aother
q54other,q97bother,other specify responses,b other specify responses,0.8718840579710144,Wave6,Wave6,q54other_q97bother
q97bother,q54other,b other specify responses,other specify responses,0.8718840579710144,Wave6,Wave6,q54other_q97bother
q54other,q97other,other specify responses,other specify responses,1,Wave6,Wave6,q54other_q97other
q97other,q54other,other specify responses,other specify responses,1,Wave6,Wave6,q54other_q97other
q74a,q75a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4","Wave3, Wave4",q74a_q75a
q75a,q74a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4","Wave3, Wave4",q74a_q75a
q74a,q76a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4","Wave3, Wave4",q74a_q76a
q76a,q74a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4","Wave3, Wave4",q74a_q76a
q74a,q77a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4","Wave3, Wave4",q74a_q77a
q77a,q74a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4","Wave3, Wave4",q74a_q77a
q74a,q78a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4",Wave3,q74a_q78a
q78a,q74a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave3,"Wave3, Wave4",q74a_q78a
q74a,q79a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4","Wave3, Wave4",q74a_q79a
q79a,q74a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4","Wave3, Wave4",q74a_q79a
q74a,q80a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4",Wave4,q74a_q80a
q80a,q74a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave4,"Wave3, Wave4",q74a_q80a
q74a,q81a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4",Wave4,q74a_q81a
q81a,q74a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave4,"Wave3, Wave4",q74a_q81a
q74a,q82a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4","Wave4, Wave5",q74a_q82a
q82a,q74a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave4, Wave5","Wave3, Wave4",q74a_q82a
q74a,q83a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4",Wave5,q74a_q83a
q83a,q74a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave5,"Wave3, Wave4",q74a_q83a
q74a,q84a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4",Wave5,q74a_q84a
q84a,q74a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave5,"Wave3, Wave4",q74a_q84a
q74a,q85a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4",Wave5,q74a_q85a
q85a,q74a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave5,"Wave3, Wave4",q74a_q85a
q75a,q76a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4","Wave3, Wave4",q75a_q76a
q76a,q75a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4","Wave3, Wave4",q75a_q76a
q75a,q77a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4","Wave3, Wave4",q75a_q77a
q77a,q75a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4","Wave3, Wave4",q75a_q77a
q75a,q78a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4",Wave3,q75a_q78a
q78a,q75a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave3,"Wave3, Wave4",q75a_q78a
q75a,q79a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4","Wave3, Wave4",q75a_q79a
q79a,q75a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4","Wave3, Wave4",q75a_q79a
q75a,q80a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4",Wave4,q75a_q80a
q80a,q75a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave4,"Wave3, Wave4",q75a_q80a
q75a,q81a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4",Wave4,q75a_q81a
q81a,q75a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave4,"Wave3, Wave4",q75a_q81a
q75a,q82a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4","Wave4, Wave5",q75a_q82a
q82a,q75a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave4, Wave5","Wave3, Wave4",q75a_q82a
q75a,q83a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4",Wave5,q75a_q83a
q83a,q75a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave5,"Wave3, Wave4",q75a_q83a
q75a,q84a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4",Wave5,q75a_q84a
q84a,q75a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave5,"Wave3, Wave4",q75a_q84a
q75a,q85a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4",Wave5,q75a_q85a
q85a,q75a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave5,"Wave3, Wave4",q75a_q85a
q76a,q77a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4","Wave3, Wave4",q76a_q77a
q77a,q76a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4","Wave3, Wave4",q76a_q77a
q76a,q78a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4",Wave3,q76a_q78a
q78a,q76a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave3,"Wave3, Wave4",q76a_q78a
q76a,q79a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4","Wave3, Wave4",q76a_q79a
q79a,q76a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4","Wave3, Wave4",q76a_q79a
q76a,q80a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4",Wave4,q76a_q80a
q80a,q76a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave4,"Wave3, Wave4",q76a_q80a
q76a,q81a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4",Wave4,q76a_q81a
q81a,q76a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave4,"Wave3, Wave4",q76a_q81a
q76a,q82a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4","Wave4, Wave5",q76a_q82a
q82a,q76a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave4, Wave5","Wave3, Wave4",q76a_q82a
q76a,q83a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4",Wave5,q76a_q83a
q83a,q76a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave5,"Wave3, Wave4",q76a_q83a
q76a,q84a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4",Wave5,q76a_q84a
q84a,q76a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave5,"Wave3, Wave4",q76a_q84a
q76a,q85a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4",Wave5,q76a_q85a
q85a,q76a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave5,"Wave3, Wave4",q76a_q85a
q77a,q78a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4",Wave3,q77a_q78a
q78a,q77a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave3,"Wave3, Wave4",q77a_q78a
q77a,q79a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4","Wave3, Wave4",q77a_q79a
q79a,q77a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4","Wave3, Wave4",q77a_q79a
q77a,q80a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4",Wave4,q77a_q80a
q80a,q77a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave4,"Wave3, Wave4",q77a_q80a
q77a,q81a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4",Wave4,q77a_q81a
q81a,q77a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave4,"Wave3, Wave4",q77a_q81a
q77a,q82a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4","Wave4, Wave5",q77a_q82a
q82a,q77a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave4, Wave5","Wave3, Wave4",q77a_q82a
q77a,q83a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4",Wave5,q77a_q83a
q83a,q77a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave5,"Wave3, Wave4",q77a_q83a
q77a,q84a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4",Wave5,q77a_q84a
q84a,q77a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave5,"Wave3, Wave4",q77a_q84a
q77a,q85a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4",Wave5,q77a_q85a
q85a,q77a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave5,"Wave3, Wave4",q77a_q85a
q78a,q79a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave3,"Wave3, Wave4",q78a_q79a
q79a,q78a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4",Wave3,q78a_q79a
q78a,q80a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave3,Wave4,q78a_q80a
q80a,q78a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave4,Wave3,q78a_q80a
q78a,q81a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave3,Wave4,q78a_q81a
q81a,q78a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave4,Wave3,q78a_q81a
q78a,q82a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave3,"Wave4, Wave5",q78a_q82a
q82a,q78a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave4, Wave5",Wave3,q78a_q82a
q78a,q83a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave3,Wave5,q78a_q83a
q83a,q78a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave5,Wave3,q78a_q83a
